label,0_x,0_y,0_z,0_v,1_x,1_y,1_z,1_v,2_x,2_y,2_z,2_v,3_x,3_y,3_z,3_v
jump,0.692385852,0.473880261,-0.123214081,0.999627173,0.293718666,0.425201505,-0.241835117,0.99984014,0.738635242,0.903198481,0.011755438,0.701330602,0.157212719,0.825305998,-0.147688165,0.843295932
jump,0.692581117,0.473866075,-0.096894428,0.999659181,0.293405712,0.424887985,-0.265772074,0.999851763,0.738250911,0.904236197,0.055928808,0.700870574,0.156760782,0.826138079,-0.177079633,0.846838474
jump,0.69278717,0.474129617,-0.109250426,0.999702454,0.293218821,0.42463547,-0.262481481,0.999867022,0.738063574,0.905167401,0.017298408,0.706868708,0.156451583,0.82727927,-0.168027267,0.849607527
jump,0.693014264,0.473985672,-0.103547968,0.999719203,0.293040931,0.424081653,-0.240844294,0.999874592,0.738426089,0.905142188,0.011270163,0.709359825,0.156341106,0.827306032,-0.160257787,0.853047967
jump,0.693030536,0.469879359,-0.108249821,0.999725699,0.292501628,0.423608363,-0.261069804,0.999879062,0.739325583,0.896524489,0.026833832,0.713594496,0.155162454,0.827204525,-0.169657409,0.859006763
jump,0.692451835,0.471223265,-0.0918938,0.999726713,0.291992366,0.423659354,-0.252408385,0.999881923,0.737947285,0.896933436,0.033479027,0.713397682,0.155147597,0.826788604,-0.167455345,0.863632441
jump,0.692473888,0.470773876,-0.090964049,0.999728084,0.291699857,0.423621655,-0.26375404,0.999887586,0.737814784,0.892108083,0.061260413,0.706663311,0.155403465,0.825808227,-0.182932064,0.86765337
jump,0.692352891,0.471404582,-0.124203518,0.99972558,0.291195154,0.425063252,-0.270087898,0.999890089,0.741573036,0.886684954,-0.011373366,0.705497682,0.154759169,0.827133298,-0.19372724,0.867307246
jump,0.691895723,0.469733745,-0.140991092,0.999718666,0.290486634,0.423925966,-0.264836371,0.999894083,0.742235243,0.882359922,-0.038069222,0.69994241,0.153348804,0.824036539,-0.176380038,0.86679554
jump,0.69358474,0.369897932,-0.15942803,0.999779522,0.282896459,0.331377864,-0.201514155,0.999904811,0.74537915,0.808640838,0.00410512,0.65426594,0.14241454,0.755957782,-0.133331567,0.802350223
jump,0.693748295,0.369639605,-0.165075332,0.999790907,0.282118797,0.326490611,-0.174271986,0.999905646,0.748433471,0.803288102,-0.007916123,0.651659369,0.141207367,0.747605562,-0.11499723,0.789874017
jump,0.692226827,0.372126907,-0.156635061,0.999801993,0.281775177,0.329977453,-0.141689226,0.9999066,0.75052309,0.803220034,-0.01208862,0.650225341,0.141337305,0.73495841,-0.065106027,0.775143921
jump,0.691318631,0.377681524,-0.148218334,0.999807239,0.278911054,0.330966204,-0.178885147,0.999899089,0.752171874,0.805103838,-0.016342621,0.648201942,0.140303239,0.736235201,-0.115922853,0.748815656
jump,0.689215004,0.384086192,-0.153240412,0.999793708,0.27200681,0.335196108,-0.151183516,0.999887288,0.750214517,0.80858773,-0.092023298,0.610220671,0.137198463,0.75333488,-0.070347533,0.716493726
jump,0.688685119,0.39060545,-0.1549429,0.999776483,0.270895898,0.338080823,-0.133706242,0.99987489,0.749014199,0.811758637,-0.094741121,0.587435544,0.136131078,0.757784426,-0.059342138,0.696059465
jump,0.68744719,0.392322719,-0.132115439,0.999768615,0.270780504,0.339047313,-0.134870857,0.999871254,0.746478438,0.808843076,-0.060427308,0.576836407,0.136180654,0.756980658,-0.058072168,0.690917909
jump,0.687869489,0.39437449,-0.161084637,0.999774396,0.270327628,0.342095047,-0.152147949,0.999875605,0.744967997,0.821958363,-0.083972842,0.57182008,0.135225087,0.760197222,-0.086518727,0.694449186
jump,0.689740121,0.394628346,-0.166248664,0.999773264,0.270335346,0.340176433,-0.15793249,0.999873042,0.74520731,0.823703766,-0.086712465,0.566805065,0.134878114,0.759611845,-0.08596085,0.682914734
jump,0.69001019,0.394786924,-0.142915696,0.999764442,0.27085644,0.341291577,-0.140803024,0.999872684,0.746934533,0.822714508,-0.056054424,0.562386632,0.134691402,0.758866191,-0.075775653,0.680031121
jump,0.689979494,0.397573918,-0.128714159,0.999750555,0.271078348,0.347557455,-0.133043438,0.999867558,0.749927461,0.820911288,-0.041529879,0.551432788,0.134939939,0.760728538,-0.054375768,0.6767838
jump,0.689009011,0.3994295,-0.123329796,0.999743104,0.27138111,0.348405182,-0.117075145,0.999868512,0.750186861,0.813977897,-0.034590397,0.544006407,0.135620937,0.760246277,-0.041564211,0.681036711
jump,0.689500153,0.399454683,-0.14138642,0.999749601,0.271714896,0.348238558,-0.137238532,0.99987334,0.750342607,0.812149942,-0.04927554,0.556394756,0.136328936,0.76374948,-0.070316046,0.685914814
jump,0.688132167,0.402216166,-0.121534429,0.999748409,0.271779865,0.352086097,-0.128430024,0.999872923,0.750331283,0.811190307,-0.025257772,0.549332619,0.136387393,0.769155264,-0.05335452,0.689420462
jump,0.688935161,0.401192486,-0.121762849,0.999737084,0.274041146,0.346442997,-0.13270627,0.999860227,0.752558291,0.809110522,-0.025288433,0.556883037,0.137493506,0.74839431,-0.078118339,0.68069315
jump,0.688741446,0.400482684,-0.128581956,0.999715626,0.275356829,0.344537228,-0.150987461,0.999853253,0.752896905,0.807406247,-0.033084489,0.55138576,0.137756035,0.754551113,-0.099113427,0.677864015
jump,0.688438177,0.397623241,-0.113925919,0.999683082,0.277228922,0.338018894,-0.147694394,0.99984026,0.753382504,0.803526223,0.000917802,0.551794827,0.14109534,0.753968775,-0.096012726,0.67589283
jump,0.693898082,0.477267087,-0.130528122,0.999818742,0.286158979,0.403223336,-0.196594507,0.999909639,0.744878173,0.886732519,0.009244786,0.641894937,0.148647875,0.822106481,-0.111612223,0.721364677
jump,0.697535455,0.430479616,-0.149711341,0.999788642,0.285853148,0.35948813,-0.221003771,0.999897242,0.748177409,0.855723619,0.004702816,0.634551525,0.145795852,0.792881727,-0.163029701,0.714223564
jump,0.698280036,0.428654045,-0.119690284,0.999770701,0.285911977,0.35427469,-0.217969179,0.999888957,0.751562119,0.846292675,0.010490401,0.626645267,0.145198449,0.784839272,-0.157238394,0.710995495
jump,0.709085345,0.39399448,-0.13378793,0.999767661,0.28943187,0.323997408,-0.226737887,0.99988848,0.759639502,0.847722113,0.001713669,0.621225715,0.145606369,0.764010012,-0.148408309,0.700173557
jump,0.709805369,0.369426548,-0.186334759,0.999714673,0.28950578,0.309527963,-0.21907644,0.999874055,0.760055065,0.821300089,-0.102291249,0.615340233,0.145825431,0.763190508,-0.102300607,0.710655987
jump,0.708081841,0.367257863,-0.170591801,0.999626637,0.289784402,0.316618741,-0.18428196,0.999844491,0.753975987,0.821081161,-0.087468371,0.60730654,0.145044625,0.771844923,-0.067716911,0.715057313
jump,0.708385766,0.36282739,-0.163501233,0.999579251,0.290087372,0.320798934,-0.230107874,0.99982816,0.754152477,0.822786212,-0.056831844,0.592191935,0.144118503,0.78124088,-0.138526708,0.70961529
jump,0.699121475,0.358956635,-0.141995743,0.999400616,0.292864501,0.318652034,-0.224022195,0.999782801,0.752706051,0.812498868,-0.037896045,0.575271606,0.143562943,0.775349796,-0.13240236,0.704349518
jump,0.681659102,0.356881052,-0.089326158,0.999332547,0.300314158,0.319188207,-0.219967008,0.999771774,0.74909991,0.786737442,0.012080633,0.593804121,0.143303797,0.768937469,-0.163350031,0.728089452
jump,0.68370533,0.371697336,-0.064986803,0.999372363,0.299955368,0.333585411,-0.149131387,0.999786377,0.749770641,0.790653765,0.042758368,0.614869893,0.14483887,0.762346685,-0.100773551,0.768127024
jump,0.679032683,0.376559168,-0.029195333,0.999422252,0.301662266,0.334438443,-0.084737301,0.999792278,0.751639605,0.791010618,0.108124837,0.62568444,0.145475179,0.762836993,-0.037893578,0.775902689
jump,0.680508316,0.378689766,0.036087953,0.999495506,0.300820529,0.334598929,-0.073707506,0.999820054,0.753037572,0.792301357,0.204180077,0.630110264,0.145490468,0.764726698,-0.01382166,0.792698979
jump,0.683166444,0.38177219,0.025522131,0.999515712,0.300457656,0.334511727,-0.025305633,0.99982059,0.756018043,0.788922191,0.160572141,0.628392935,0.146549389,0.755570352,0.037137073,0.79886061
jump,0.683504403,0.382913083,-0.028398151,0.99952662,0.299200416,0.340042591,-0.106605113,0.999823093,0.756188512,0.782944143,0.084972665,0.633596838,0.147277996,0.763250232,-0.049420182,0.81198132
jump,0.686840832,0.390280157,-0.016517956,0.999519765,0.299996674,0.342691064,-0.054652952,0.999824941,0.757086873,0.785436928,0.064800546,0.618338823,0.147590771,0.760954201,0.000979641,0.813297391
jump,0.693717778,0.395448059,-0.00660641,0.999544024,0.2999084,0.342598259,-0.083473139,0.999830484,0.760828793,0.789631307,0.084650837,0.615253091,0.148738101,0.766363084,-0.040523395,0.81717062
jump,0.699065328,0.399280399,-0.046793625,0.99957782,0.302666962,0.346641153,-0.150121197,0.999837101,0.763175011,0.807404935,0.066147774,0.628672838,0.152208209,0.76698947,-0.127437085,0.821603775
jump,0.717270255,0.407767177,-0.14337866,0.999580145,0.306976646,0.352269948,-0.06209635,0.99983418,0.763833284,0.851570785,-0.118153952,0.627238333,0.160663411,0.77118814,-0.074318714,0.816282749
jump,0.721592844,0.414286107,-0.119271114,0.99956435,0.312997401,0.35507971,-0.06035424,0.999829054,0.764345109,0.844968259,-0.068388395,0.60667187,0.166887924,0.778658032,-0.046576388,0.802980483
jump,0.724727511,0.419000357,-0.103710413,0.999569714,0.320850462,0.354692847,-0.039690055,0.999839067,0.765888751,0.847854912,-0.058463015,0.590228379,0.170350328,0.778582752,-0.017919984,0.790213108
jump,0.677849412,0.637018263,-0.158754036,0.999868035,0.272385985,0.610620916,-0.180141851,0.999941945,0.733842969,0.993655562,-0.083867975,0.634652913,0.147176579,0.944925547,-0.097060569,0.674841881
jump,0.678211153,0.606670082,-0.160608411,0.999877214,0.274277508,0.566064596,-0.164644569,0.999939799,0.734443069,0.98000586,-0.068310894,0.644442141,0.145729363,0.926876664,-0.052423172,0.669858217
jump,0.677400947,0.565823436,-0.157239825,0.999890208,0.275345623,0.519829035,-0.159288391,0.999941349,0.730904341,0.943268061,-0.033578683,0.659838796,0.139916271,0.885651231,-0.067775309,0.680496931
jump,0.676408052,0.532084763,-0.141523957,0.999904335,0.275696933,0.483594447,-0.167897016,0.999945939,0.726169705,0.922059417,-0.020020036,0.684845746,0.134894833,0.854423821,-0.100862764,0.699915767
jump,0.675795674,0.504765332,-0.13934502,0.999914646,0.271787524,0.460885197,-0.173747048,0.999950051,0.719676316,0.906765163,-0.01749583,0.689124286,0.12678948,0.837602615,-0.109401181,0.725117624
jump,0.675368905,0.486057132,-0.13554509,0.999919116,0.265296847,0.442485213,-0.199126661,0.999952257,0.71451509,0.895006716,-0.040836774,0.693079472,0.120084167,0.828574955,-0.134519264,0.748043358
jump,0.676586509,0.46078518,-0.154806778,0.999908328,0.262285054,0.416136175,-0.232390329,0.999949336,0.71033752,0.8672086,-0.071467146,0.668697894,0.115984991,0.826285958,-0.161197037,0.751865029
jump,0.681249976,0.447510511,-0.151424572,0.999896348,0.263147384,0.408054948,-0.198811844,0.999943614,0.711736917,0.852036417,-0.083799757,0.631176591,0.121585332,0.819327116,-0.11083933,0.745942235
jump,0.682563186,0.43612197,-0.116773069,0.99987191,0.275982082,0.384782195,-0.155966833,0.999930203,0.713240862,0.836154699,-0.000931114,0.616669416,0.139021322,0.793947637,-0.072104663,0.741675496
jump,0.690705538,0.417267501,-0.112425268,0.999832153,0.287947297,0.368341982,-0.119671069,0.99990958,0.719652534,0.818008304,-0.018016241,0.59657234,0.147922277,0.773341417,-0.05623579,0.724000394
jump,0.694259048,0.406446606,-0.001365047,0.999743998,0.29551062,0.356094301,-0.10171847,0.99990052,0.721229672,0.81041342,0.129234344,0.583538055,0.151229143,0.758340955,-0.041789707,0.745203912
jump,0.69631207,0.403315067,-0.079151437,0.999671578,0.296266347,0.353370249,-0.15286395,0.999876142,0.721828103,0.811102808,0.051119488,0.592144907,0.151193321,0.758725166,-0.065754883,0.766578197
jump,0.697796345,0.404843867,-0.067622446,0.999646425,0.29616183,0.354838461,-0.180138156,0.999854267,0.724575281,0.806652606,0.04168763,0.587005556,0.152356043,0.7618922,-0.114861861,0.774169207
jump,0.702213407,0.4069947,0.015563187,0.999602616,0.301300198,0.353825212,-0.051588487,0.999847114,0.729995787,0.800131917,0.119140528,0.568511069,0.156384036,0.753849626,0.004300533,0.786459029
jump,0.703077495,0.407129616,0.006745161,0.999595582,0.302984089,0.35484156,-0.067151062,0.999850512,0.733263731,0.805004895,0.132900536,0.572734594,0.15864405,0.756832004,-0.018259961,0.794578612
jump,0.705974817,0.407151163,0.039932225,0.999542594,0.304856062,0.355079681,-0.080111779,0.99985081,0.733255386,0.808141291,0.164543584,0.562434018,0.159453481,0.76462388,-0.025719816,0.806844294
jump,0.707406998,0.412136674,-0.052567698,0.999466836,0.305396616,0.35585016,-0.167886496,0.99984175,0.733488679,0.809581161,0.015865805,0.545760155,0.159429625,0.776667058,-0.119436726,0.810362458
jump,0.707583666,0.42345807,-0.09296871,0.999454081,0.306307673,0.367965013,-0.100864232,0.999827385,0.742528141,0.808144689,-0.039194692,0.543007731,0.160444617,0.777126491,-0.069863424,0.808556437
jump,0.707646251,0.431928545,-0.077729166,0.999463558,0.306320935,0.372863322,-0.078755297,0.999821723,0.746479511,0.811404228,-0.024992492,0.536561549,0.160685211,0.778847098,-0.050863273,0.804928064
jump,0.702704787,0.459460378,-0.188415796,0.999747515,0.2736018,0.384873956,-0.226934791,0.99989295,0.750749469,0.909449995,-0.023211582,0.609222949,0.131928533,0.812159181,-0.148506224,0.734455347
jump,0.702721,0.431044012,-0.136266664,0.999729156,0.27354461,0.366309166,-0.368567526,0.999895811,0.744035363,0.861728787,0.144282371,0.635499358,0.128179759,0.791897178,-0.235541105,0.766104817
jump,0.702792346,0.451976627,-0.134061858,0.999638677,0.280743241,0.391579211,-0.312272727,0.999891341,0.743889689,0.866532981,0.018585552,0.64186269,0.133451343,0.808417082,-0.211836219,0.781530976
jump,0.703768492,0.454203099,-0.008370781,0.99963814,0.292702436,0.393886268,-0.222848013,0.999901533,0.731820822,0.848805666,0.169719845,0.641076803,0.1503786,0.80042243,-0.138205096,0.800488949
jump,0.701382518,0.453275055,-0.083595805,0.999624133,0.295144737,0.385548919,-0.255695432,0.999899447,0.719458163,0.85536319,0.036705729,0.646748245,0.153596789,0.793635428,-0.171262592,0.812909186
jump,0.700991452,0.473931581,-0.07749518,0.999630153,0.294999629,0.388270676,-0.230604962,0.999902725,0.718204081,0.879249275,0.045285195,0.631070316,0.154631078,0.796298146,-0.144739598,0.817400813
jump,0.698788702,0.474291265,-0.135234386,0.999637365,0.293689191,0.389205366,-0.268885583,0.99990505,0.716597021,0.877445221,-0.025645938,0.619102538,0.153922051,0.802836597,-0.198071331,0.818575978
jump,0.698627651,0.475733101,-0.111377791,0.999667645,0.292120934,0.391108066,-0.27396208,0.99991262,0.716877818,0.877698362,0.035201795,0.608315885,0.153409332,0.80897212,-0.218141034,0.816339254
jump,0.698301852,0.477401227,-0.097112253,0.999691963,0.292367995,0.393291682,-0.265955061,0.999920487,0.715859115,0.878520429,0.053028591,0.600491762,0.153379887,0.809203982,-0.217159823,0.818882704
jump,0.69749862,0.474910825,-0.075319931,0.999691725,0.292798132,0.393319458,-0.252548039,0.999923885,0.715650439,0.876423955,0.091463998,0.601279438,0.153453633,0.807856441,-0.182741657,0.823902249
jump,0.695061266,0.473770887,-0.077872321,0.999700665,0.292796046,0.393118054,-0.226895973,0.999925971,0.716071963,0.87580806,0.081558451,0.609592736,0.153512985,0.802864671,-0.147593498,0.82932514
jump,0.676279843,0.462038517,-0.142288119,0.999857366,0.268891543,0.400918454,-0.341005415,0.999949574,0.712034047,0.880298257,0.053167235,0.722338259,0.121261336,0.795909524,-0.243440703,0.832525611
jump,0.676096261,0.456202775,-0.142363727,0.999847054,0.267945319,0.398004234,-0.306384891,0.999948978,0.705696881,0.863525331,0.052484404,0.715811074,0.117342398,0.784797609,-0.225318223,0.846058965
jump,0.672750115,0.466528088,-0.22312136,0.999798536,0.270606488,0.413202286,-0.37595138,0.999941349,0.714360595,0.864628017,-0.03615544,0.719198287,0.118284091,0.791873634,-0.299541503,0.855106056
jump,0.676201224,0.47302562,-0.015064262,0.999758482,0.28940624,0.3940669,-0.393330395,0.999935567,0.716980577,0.851490319,0.237972379,0.676662087,0.149480268,0.769828796,-0.353313684,0.848374367
jump,0.678382635,0.477087855,-0.014676802,0.999756694,0.294746459,0.394264728,-0.394973725,0.999935806,0.717846751,0.863683879,0.181351185,0.656622469,0.15436846,0.769323885,-0.343961656,0.844940066
jump,0.681265533,0.482495517,-0.032893054,0.999737084,0.296355158,0.397386134,-0.388276279,0.999931931,0.718926549,0.874963462,0.124673083,0.637222588,0.155872196,0.773823857,-0.35329631,0.837781727
jump,0.682674587,0.487091482,-0.017686877,0.999718726,0.296848953,0.398234665,-0.342544615,0.999931514,0.715058625,0.876447618,0.18822825,0.624704361,0.155877143,0.776173651,-0.280343831,0.838430464
jump,0.682664812,0.490223438,-0.077051312,0.999669254,0.297047168,0.39855063,-0.361740708,0.999923229,0.711773098,0.883828938,0.085838534,0.620445311,0.154596284,0.786938429,-0.296065032,0.839308202
jump,0.682190776,0.491021365,-0.078926936,0.999654651,0.296952784,0.39933455,-0.365551054,0.999922752,0.710563719,0.884691775,0.116723083,0.63059634,0.152835101,0.792073071,-0.333179146,0.844883144
jump,0.681851804,0.492904663,-0.058344208,0.999654233,0.296279252,0.39964667,-0.355021745,0.99992615,0.705650151,0.889861465,0.131721854,0.626512527,0.151713207,0.79595381,-0.320096284,0.849606574
jump,0.681776226,0.489611536,-0.02308825,0.999636948,0.300133079,0.395030975,-0.392654002,0.999924481,0.706357121,0.881596625,0.186788335,0.62340486,0.156654701,0.781142235,-0.36932236,0.852646351
jump,0.681325793,0.489792466,-0.035825767,0.999637783,0.29971689,0.396681726,-0.393860549,0.999923289,0.705245495,0.884287775,0.148995876,0.632257342,0.156368285,0.781526327,-0.373108834,0.853721678
jump,0.680819154,0.491197854,-0.080366179,0.999640226,0.298493087,0.398519427,-0.398188919,0.999921024,0.704372287,0.892110825,0.090652741,0.639474034,0.154529065,0.791958869,-0.375343829,0.852761626
jump,0.680757046,0.491973251,-0.032266423,0.999629319,0.298583388,0.400009453,-0.396052301,0.999920785,0.701554179,0.89192909,0.189811543,0.626404345,0.154400319,0.79173559,-0.370278299,0.851941764
jump,0.680045485,0.494027644,-0.082991779,0.999638617,0.296728045,0.402422488,-0.399089485,0.999918938,0.701299429,0.899200022,0.084141716,0.633426368,0.151807696,0.79570806,-0.373105735,0.848790646
jump,0.677762032,0.493086308,-0.06234758,0.999649584,0.296633184,0.402048886,-0.378481865,0.999920726,0.699717999,0.904779673,0.099679649,0.631284416,0.151818424,0.797150373,-0.333180457,0.847499847
jump,0.677927315,0.494122535,-0.052892618,0.999650121,0.29534179,0.40181759,-0.389927924,0.999920785,0.699498951,0.906132817,0.14243038,0.632431149,0.151737824,0.797079086,-0.355122626,0.846924603
jump,0.677224517,0.494561285,-0.029158887,0.999666274,0.292934179,0.402614892,-0.400193512,0.999920487,0.699510515,0.900068521,0.179943278,0.629866958,0.151408702,0.791824579,-0.375149548,0.841330111
jump,0.676915646,0.487607688,-0.032338537,0.999665916,0.293037772,0.389823109,-0.394151509,0.999920249,0.704678714,0.889195204,0.171673208,0.632249236,0.152394325,0.78441292,-0.342399538,0.841198802
jump,0.677127242,0.470921785,0.006033127,0.999647439,0.294976205,0.372536004,-0.393553406,0.999918163,0.706518829,0.854358613,0.263402998,0.636986077,0.156015784,0.765397191,-0.338016868,0.845343769
jump,0.682752132,0.456112683,-0.013951441,0.999637365,0.297163218,0.365883052,-0.381025195,0.99991405,0.707457125,0.847849548,0.194523171,0.64621985,0.156826377,0.767479718,-0.357889235,0.851518333
jump,0.686758876,0.439470857,0.074391499,0.999658585,0.302502006,0.354921192,-0.194060877,0.999923348,0.703046441,0.835280657,0.307779074,0.633742034,0.164290294,0.745750606,-0.157508582,0.863977075
jump,0.683226287,0.442698628,0.048077475,0.999637604,0.303285152,0.356757194,-0.270040929,0.999915421,0.698480785,0.837055326,0.265060097,0.646018505,0.166715816,0.77309829,-0.222210258,0.864917576
jump,0.68625766,0.444012046,0.041649587,0.999604881,0.306324959,0.357291251,-0.263686359,0.999914467,0.702026248,0.831559062,0.262727469,0.627842426,0.168861791,0.756658018,-0.218180627,0.867945254
jump,0.693233371,0.443242699,0.090418287,0.999624431,0.307342529,0.352165312,-0.197631553,0.999920249,0.710480213,0.829418421,0.322450936,0.60468924,0.171168685,0.75406009,-0.178473607,0.864024997
jump,0.697236955,0.455650866,-0.019808469,0.999576509,0.310096353,0.356552333,-0.279778898,0.999897957,0.71751827,0.848441005,0.078519769,0.615543664,0.17437239,0.766790628,-0.296771616,0.853913963
jump,0.710698903,0.448490262,-0.056194734,0.999472558,0.318962991,0.3375673,-0.24249652,0.999856889,0.726147592,0.854433239,0.069167487,0.59476912,0.188308045,0.74526161,-0.221765876,0.813006103
jump,0.717148066,0.439482957,-0.035761751,0.999433279,0.326178402,0.327451348,-0.216405705,0.999839664,0.73357141,0.8536641,0.065574817,0.591564417,0.193922281,0.732093692,-0.252351016,0.789521098
jump,0.722165644,0.442307979,-0.009769922,0.999201417,0.330812752,0.343379617,-0.164365321,0.999768376,0.753537238,0.836360991,0.0256248,0.541589439,0.196466923,0.731999397,-0.220428199,0.741630554
jump,0.722316325,0.443818957,-0.039235212,0.999245405,0.331810832,0.346913427,-0.15223071,0.999768257,0.755194664,0.841970026,0.030321311,0.549170732,0.192880407,0.720419109,-0.236546203,0.738671839
jump,0.722056031,0.443137258,0.006735393,0.999326766,0.3315624,0.346509844,-0.143195152,0.999787569,0.753241181,0.838247359,0.120541349,0.551333666,0.189801782,0.707396388,-0.1943129,0.747095704
jump,0.721113861,0.426376998,0.02184546,0.999355614,0.331709683,0.331913024,-0.118650809,0.999794722,0.752354741,0.809539855,0.138541326,0.553524494,0.189294606,0.699146867,-0.121952936,0.761566758
jump,0.719717205,0.423174798,0.037633989,0.999368429,0.331800848,0.331269354,-0.093604662,0.999799669,0.752698481,0.793454826,0.139859408,0.548625529,0.189250141,0.693961143,-0.126558214,0.769087613
jump,0.718075573,0.424648732,0.056029387,0.999196887,0.333160162,0.328917801,-0.006288431,0.999751031,0.756357133,0.776846647,0.107324183,0.518662572,0.190131396,0.695199251,0.001454814,0.748004794
jump,0.718475103,0.422430396,0.041539323,0.999125361,0.336809576,0.323163837,-0.041042764,0.999713361,0.756076455,0.778829813,0.079602905,0.506807566,0.193153754,0.689982653,-0.048013076,0.733421028
jump,0.716914535,0.430138022,0.054320388,0.999046326,0.336672962,0.328620791,-0.055698704,0.999675333,0.764005542,0.772272289,0.10319227,0.488738477,0.195353478,0.705620766,-0.123572841,0.712311387
jump,0.7230829,0.434852332,-0.00370377,0.999067247,0.340166539,0.330141395,-0.11848601,0.99967891,0.769827127,0.792824626,0.036524024,0.470114768,0.196184084,0.709030509,-0.179506332,0.669898212
jump,0.722946882,0.434807032,0.037722416,0.999023438,0.340344369,0.329640836,-0.091410115,0.999670208,0.768518329,0.791013896,0.070690788,0.450432986,0.198375836,0.702050984,-0.138174415,0.653679788
jump,0.724482358,0.453995526,0.02097897,0.999021828,0.340408504,0.332658798,-0.151879415,0.999676168,0.757037818,0.822197258,0.139202699,0.452325851,0.198259711,0.713814557,-0.169987112,0.658721566
jump,0.728031754,0.461881101,0.025988072,0.999033332,0.342633367,0.328081787,-0.243246526,0.999696791,0.750516117,0.840251088,0.149921402,0.455571622,0.198647782,0.716463804,-0.232198238,0.663418412
jump,0.731678724,0.465256751,0.053969335,0.999043584,0.347698212,0.320604354,-0.194563195,0.999723375,0.747301638,0.839781582,0.180447817,0.453058004,0.200606346,0.711105406,-0.220371082,0.672376156
jump,0.691525221,0.432529658,-0.068965361,0.999693871,0.288836002,0.371682972,-0.158993587,0.999909818,0.736736894,0.828219831,0.160735562,0.640672743,0.139392629,0.732502282,-0.07356932,0.802734554
jump,0.687600195,0.460347354,-0.091705747,0.999684989,0.290164024,0.400721431,-0.202633783,0.999903679,0.73680222,0.833629549,0.049071576,0.620561004,0.138808191,0.75330621,-0.091413528,0.810793579
jump,0.688498855,0.474587917,-0.083697893,0.999712229,0.297628582,0.389932156,-0.133509338,0.99990958,0.741926074,0.811965585,0.042281874,0.617473304,0.13937898,0.731780648,-0.048682567,0.813224196
jump,0.693591475,0.469838053,-0.039575163,0.999729216,0.312870532,0.35969317,-0.137120157,0.999918163,0.745021939,0.815133035,0.094061121,0.625836432,0.146195844,0.728692174,-0.086414069,0.826947749
jump,0.701925814,0.472045302,-0.015576625,0.999737561,0.320086569,0.363593042,-0.160916746,0.999922156,0.748630166,0.821355522,0.139688164,0.620984912,0.151593268,0.726904571,-0.114755705,0.835677803
jump,0.705797076,0.475426286,-0.016410749,0.999728918,0.322945207,0.366526544,-0.230279252,0.999921858,0.74049896,0.847032547,0.145209283,0.605525076,0.154244751,0.734566987,-0.185401395,0.843215287
jump,0.713744044,0.480938584,-0.018501686,0.999713242,0.328199357,0.355884582,-0.276828647,0.999929249,0.728504777,0.875607252,0.181095317,0.573201537,0.156242892,0.739641368,-0.215915889,0.855809689
jump,0.7197119,0.484540582,-0.019223951,0.999719381,0.330322653,0.355855167,-0.284951806,0.999934852,0.731106699,0.875702024,0.174278527,0.560278296,0.157406837,0.742566109,-0.225439146,0.861557841
jump,0.721202254,0.486094087,-0.005761809,0.999712288,0.331961095,0.355815977,-0.282195359,0.999939978,0.732237756,0.874703586,0.21767208,0.536364555,0.16050604,0.74554646,-0.243709087,0.870675266
jump,0.721225083,0.488429934,-0.056222446,0.999694407,0.33185941,0.356935322,-0.278399557,0.999938369,0.733298838,0.871039271,0.139842957,0.526480913,0.160889298,0.765010893,-0.235824794,0.87069279
jump,0.722349167,0.489120513,-0.050030746,0.999692142,0.332818717,0.356889397,-0.289391726,0.999938846,0.734105647,0.870683074,0.193001106,0.521941245,0.162774324,0.766442835,-0.232728004,0.868910253
jump,0.722335458,0.489387304,-0.03285601,0.999691844,0.332466781,0.360252231,-0.280306429,0.999941468,0.734384656,0.871078491,0.231981635,0.515681326,0.163019329,0.774849176,-0.230518863,0.87110585
jump,0.722306848,0.489335567,-0.004737377,0.999679267,0.333000153,0.360254258,-0.256170273,0.999938905,0.734409034,0.864038527,0.238390684,0.512684822,0.165531993,0.764623582,-0.175981879,0.871384561
jump,0.722282827,0.488620639,-0.037308235,0.999675512,0.333189219,0.360409915,-0.249089748,0.999936461,0.734412134,0.85868609,0.199852943,0.518115282,0.167082265,0.760437667,-0.165181473,0.871377826
jump,0.722237945,0.487507403,-0.037022874,0.999666691,0.333567709,0.361483306,-0.233885333,0.999934137,0.734232783,0.856969953,0.196612477,0.504115283,0.168581486,0.76522994,-0.160765499,0.86521107
jump,0.722652256,0.48977837,-0.030265456,0.999658883,0.333698928,0.363917828,-0.240660399,0.999930799,0.73424083,0.862507403,0.19026731,0.494729906,0.168554097,0.774621069,-0.171380177,0.857120216
jump,0.72391063,0.492375314,-0.0274917,0.999654531,0.334644914,0.363901287,-0.262251079,0.999931633,0.736390829,0.868839145,0.197270513,0.503437042,0.169209465,0.780279279,-0.211190298,0.857109964
jump,0.724289298,0.492669195,-0.012836749,0.999652147,0.336752534,0.364242256,-0.242346317,0.999932408,0.740726352,0.863084137,0.229661852,0.504998684,0.170080945,0.777422249,-0.196054608,0.857830226
jump,0.728878438,0.492650568,-0.002977447,0.999677539,0.342220545,0.363607943,-0.212591857,0.999937236,0.755990446,0.860785723,0.230534703,0.504048467,0.178340986,0.751119912,-0.177736446,0.852440476
